"12/2/2022 11:42:58 AM","\\laptop-vc60qq10\memory\% committed bytes in use",,"44.85021302123792"
"12/2/2022 11:42:58 AM","\\laptop-vc60qq10\memory\cache faults/sec",,"7.936772495591123"
"12/2/2022 11:42:58 AM","\\laptop-vc60qq10\physicaldisk(_total)\% disk time","_total","0.117044800340797"
"12/2/2022 11:42:58 AM","\\laptop-vc60qq10\physicaldisk(_total)\current disk queue length","_total","0"
"12/2/2022 11:43:00 AM","\\laptop-vc60qq10\network interface(lenovo usb ethernet _2)\bytes total/sec","lenovo usb ethernet _2","0"
"12/2/2022 11:43:00 AM","\\laptop-vc60qq10\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","intel[r] wi-fi 6 ax201 160mhz","5378.176423886983"
"12/2/2022 11:43:00 AM","\\laptop-vc60qq10\network interface(teredo tunneling pseudo-interface)\bytes total/sec","teredo tunneling pseudo-interface","0"
"12/2/2022 11:43:00 AM","\\laptop-vc60qq10\processor(_total)\% processor time","_total","0.7864920879734671"
"12/2/2022 11:43:00 AM","\\laptop-vc60qq10\memory\% committed bytes in use",,"44.769148119904365"
"12/2/2022 11:43:00 AM","\\laptop-vc60qq10\memory\cache faults/sec",,"8.865125973440081"
"12/2/2022 11:43:00 AM","\\laptop-vc60qq10\physicaldisk(_total)\% disk time","_total","0.08036017265968348"
"12/2/2022 11:43:00 AM","\\laptop-vc60qq10\physicaldisk(_total)\current disk queue length","_total","0"
"12/2/2022 11:43:02 AM","\\laptop-vc60qq10\network interface(lenovo usb ethernet _2)\bytes total/sec","lenovo usb ethernet _2","0"
"12/2/2022 11:43:02 AM","\\laptop-vc60qq10\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","intel[r] wi-fi 6 ax201 160mhz","4784.090556862793"
"12/2/2022 11:43:02 AM","\\laptop-vc60qq10\network interface(teredo tunneling pseudo-interface)\bytes total/sec","teredo tunneling pseudo-interface","0"
"12/2/2022 11:43:02 AM","\\laptop-vc60qq10\processor(_total)\% processor time","_total","1.8192949582652496"
"12/2/2022 11:43:02 AM","\\laptop-vc60qq10\memory\% committed bytes in use",,"44.962435808256835"
"12/2/2022 11:43:02 AM","\\laptop-vc60qq10\memory\cache faults/sec",,"33.66985695163216"
"12/2/2022 11:43:02 AM","\\laptop-vc60qq10\physicaldisk(_total)\% disk time","_total","0.6303157971399982"
"12/2/2022 11:43:02 AM","\\laptop-vc60qq10\physicaldisk(_total)\current disk queue length","_total","0"
